trial_number,timestamp_ms,gsr_raw,gsr_derivative,gsr_threshold,target_value,current_state,instantaneous_score,cumulative_score
1,18770,721,1,5,Calmed,Calmed,100,262
1,18773,721,1,5,Calmed,Calmed,100,263
1,18776,721,1,5,Calmed,Calmed,100,264
1,18779,721,1,5,Calmed,Calmed,100,265
1,18781,721,1,5,Calmed,Calmed,100,266
1,18784,721,1,5,Calmed,Calmed,100,267
1,18787,721,1,5,Calmed,Calmed,100,268
1,18790,721,1,5,Calmed,Calmed,100,269
1,18792,721,1,5,Calmed,Calmed,100,270
1,18795,721,1,5,Calmed,Calmed,100,271
1,18797,721,1,5,Calmed,Calmed,100,272
1,18800,721,1,5,Calmed,Calmed,100,273
1,18803,721,1,5,Calmed,Calmed,100,274
1,18808,721,1,5,Calmed,Calmed,100,275
1,18810,721,1,5,Calmed,Calmed,100,276
1,18813,721,1,5,Calmed,Calmed,100,277
1,18815,721,1,5,Calmed,Calmed,100,278
1,18818,721,1,5,Calmed,Calmed,100,279
1,18821,721,1,5,Calmed,Calmed,100,280
1,18824,721,1,5,Calmed,Calmed,100,281
1,18828,721,1,5,Calmed,Calmed,100,282
1,18831,721,1,5,Calmed,Calmed,100,283
1,18833,721,1,5,Calmed,Calmed,100,284
1,18837,721,1,5,Calmed,Calmed,100,285
1,18840,721,1,5,Calmed,Calmed,100,286
1,18842,721,1,5,Calmed,Calmed,100,287
1,18845,721,1,5,Calmed,Calmed,100,288
1,18847,721,1,5,Calmed,Calmed,100,289
1,18850,721,1,5,Calmed,Calmed,100,290
1,18852,721,1,5,Calmed,Calmed,100,291
1,18858,721,1,5,Calmed,Calmed,100,292
1,18860,721,1,5,Calmed,Calmed,100,293
1,18863,721,1,5,Calmed,Calmed,100,294
1,18865,721,1,5,Calmed,Calmed,100,295
1,18868,721,1,5,Calmed,Calmed,100,296
1,18871,721,1,5,Calmed,Calmed,100,297
1,18874,721,1,5,Calmed,Calmed,100,298
1,18876,721,1,5,Calmed,Calmed,100,299
1,18879,721,1,5,Calmed,Calmed,100,300
1,18883,721,1,5,Calmed,Calmed,100,301
1,18886,721,1,5,Calmed,Calmed,100,302
1,18890,721,1,5,Calmed,Calmed,100,303
1,18892,721,1,5,Calmed,Calmed,100,304
1,18895,721,1,5,Calmed,Calmed,100,305
1,18897,721,1,5,Calmed,Calmed,100,306
1,18899,721,1,5,Calmed,Calmed,100,307
1,18902,721,1,5,Calmed,Calmed,100,308
1,18908,721,1,5,Calmed,Calmed,100,309
1,18910,721,1,5,Calmed,Calmed,100,310
1,18913,721,1,5,Calmed,Calmed,100,311
1,18915,721,1,5,Calmed,Calmed,100,312
1,18918,721,1,5,Calmed,Calmed,100,313
1,18921,721,1,5,Calmed,Calmed,100,314
1,18926,721,1,5,Calmed,Calmed,100,315
1,18929,721,1,5,Calmed,Calmed,100,316
1,18931,721,1,5,Calmed,Calmed,100,317
1,18934,721,1,5,Calmed,Calmed,100,318
1,18937,721,1,5,Calmed,Calmed,100,319
1,18940,721,1,5,Calmed,Calmed,100,320
1,18942,721,1,5,Calmed,Calmed,100,321
1,18945,721,1,5,Calmed,Calmed,100,322
1,18947,721,1,5,Calmed,Calmed,100,323
1,18950,721,1,5,Calmed,Calmed,100,324
1,18953,721,1,5,Calmed,Calmed,100,325
1,18958,721,1,5,Calmed,Calmed,100,326
1,18960,721,1,5,Calmed,Calmed,100,327
1,18963,721,1,5,Calmed,Calmed,100,328
1,18965,721,1,5,Calmed,Calmed,100,329
1,18968,721,1,5,Calmed,Calmed,100,330
1,18972,721,1,5,Calmed,Calmed,100,331
1,18974,721,1,5,Calmed,Calmed,100,332
1,18978,721,1,5,Calmed,Calmed,100,333
1,18981,721,1,5,Calmed,Calmed,100,334
1,18983,721,1,5,Calmed,Calmed,100,335
1,18987,721,1,5,Calmed,Calmed,100,336
1,18989,721,1,5,Calmed,Calmed,100,337
1,18992,721,1,5,Calmed,Calmed,100,338
1,18994,721,1,5,Calmed,Calmed,100,339
1,18997,721,1,5,Calmed,Calmed,100,340
1,18999,721,1,5,Calmed,Calmed,100,341
1,19002,721,1,5,Calmed,Calmed,100,342
1,19006,721,1,5,Calmed,Calmed,100,343
1,19010,721,1,5,Calmed,Calmed,100,344
1,19013,721,1,5,Calmed,Calmed,100,345
1,19015,721,1,5,Calmed,Calmed,100,346
1,19018,721,1,5,Calmed,Calmed,100,347
1,19022,721,1,5,Calmed,Calmed,100,348
1,19026,721,1,5,Calmed,Calmed,100,349
1,19028,721,1,5,Calmed,Calmed,100,350
1,19031,721,1,5,Calmed,Calmed,100,351
1,19033,721,1,5,Calmed,Calmed,100,352
1,19037,721,1,5,Calmed,Calmed,100,353
1,19040,721,1,5,Calmed,Calmed,100,354
1,19042,721,1,5,Calmed,Calmed,100,355
1,19045,721,1,5,Calmed,Calmed,100,356
1,19047,721,1,5,Calmed,Calmed,100,357
1,19050,721,1,5,Calmed,Calmed,100,358
1,19053,721,1,5,Calmed,Calmed,100,359
1,19056,721,1,5,Calmed,Calmed,100,360
1,19060,721,1,5,Calmed,Calmed,100,361
1,19063,721,1,5,Calmed,Calmed,100,362
1,19065,721,1,5,Calmed,Calmed,100,363
1,19068,721,1,5,Calmed,Calmed,100,364
1,19072,721,1,5,Calmed,Calmed,100,365
1,19074,721,1,5,Calmed,Calmed,100,366
1,19077,721,1,5,Calmed,Calmed,100,367
1,19079,721,1,5,Calmed,Calmed,100,368
1,19084,721,1,5,Calmed,Calmed,100,369
1,19087,721,1,5,Calmed,Calmed,100,370
1,19090,721,1,5,Calmed,Calmed,100,371
1,19093,721,1,5,Calmed,Calmed,100,372
1,19096,721,1,5,Calmed,Calmed,100,373
1,19098,721,1,5,Calmed,Calmed,100,374
1,19101,721,1,5,Calmed,Calmed,100,375
1,19104,721,1,5,Calmed,Calmed,100,376
1,19106,721,1,5,Calmed,Calmed,100,377
1,19111,721,1,5,Calmed,Calmed,100,378
1,19113,721,1,5,Calmed,Calmed,100,379
1,19116,721,1,5,Calmed,Calmed,100,380
1,19118,721,1,5,Calmed,Calmed,100,381
1,19122,721,1,5,Calmed,Calmed,100,382
1,19124,721,1,5,Calmed,Calmed,100,383
1,19127,721,1,5,Calmed,Calmed,100,384
1,19129,721,1,5,Calmed,Calmed,100,385
1,19132,721,1,5,Calmed,Calmed,100,386
1,19134,721,1,5,Calmed,Calmed,100,387
1,19138,721,1,5,Calmed,Calmed,100,388
1,19140,721,1,5,Calmed,Calmed,100,389
1,19143,721,1,5,Calmed,Calmed,100,390
1,19146,721,1,5,Calmed,Calmed,100,391
1,19148,721,1,5,Calmed,Calmed,100,392
1,19151,721,1,5,Calmed,Calmed,100,393
1,19154,721,1,5,Calmed,Calmed,100,394
1,19157,721,1,5,Calmed,Calmed,100,395
1,19159,721,1,5,Calmed,Calmed,100,396
1,19164,721,1,5,Calmed,Calmed,100,397
1,19166,721,1,5,Calmed,Calmed,100,398
1,19169,721,1,5,Calmed,Calmed,100,399
1,19172,721,1,5,Calmed,Calmed,100,400
1,19175,721,1,5,Calmed,Calmed,100,401
1,19179,721,1,5,Calmed,Calmed,100,402
1,19182,721,1,5,Calmed,Calmed,100,403
1,19184,721,1,5,Calmed,Calmed,100,404
1,19188,721,1,5,Calmed,Calmed,100,405
1,19190,721,1,5,Calmed,Calmed,100,406
1,19193,721,1,5,Calmed,Calmed,100,407
1,19195,721,1,5,Calmed,Calmed,100,408
1,19198,721,1,5,Calmed,Calmed,100,409
1,19201,721,1,5,Calmed,Calmed,100,410
1,19204,721,1,5,Calmed,Calmed,100,411
1,19207,721,1,5,Calmed,Calmed,100,412
1,19209,721,1,5,Calmed,Calmed,100,413
1,19212,721,1,5,Calmed,Calmed,100,414
1,19214,721,1,5,Calmed,Calmed,100,415
1,19219,721,1,5,Calmed,Calmed,100,416
1,19222,721,1,5,Calmed,Calmed,100,417
1,19225,721,1,5,Calmed,Calmed,100,418
1,19227,721,1,5,Calmed,Calmed,100,419
1,19230,721,1,5,Calmed,Calmed,100,420
1,19235,721,1,5,Calmed,Calmed,100,421
1,19238,721,1,5,Calmed,Calmed,100,422
1,19241,721,1,5,Calmed,Calmed,100,423
1,19244,721,1,5,Calmed,Calmed,100,424
1,19246,721,1,5,Calmed,Calmed,100,425
1,19248,721,1,5,Calmed,Calmed,100,426
1,19251,721,1,5,Calmed,Calmed,100,427
1,19254,721,1,5,Calmed,Calmed,100,428
1,19257,721,1,5,Calmed,Calmed,100,429
1,19259,721,1,5,Calmed,Calmed,100,430
1,19262,721,1,5,Calmed,Calmed,100,431
1,19264,721,1,5,Calmed,Calmed,100,432
1,19270,721,1,5,Calmed,Calmed,100,433
1,19272,721,1,5,Calmed,Calmed,100,434
1,19275,721,1,5,Calmed,Calmed,100,435
1,19277,721,1,5,Calmed,Calmed,100,436
1,19280,721,1,5,Calmed,Calmed,100,437
1,19282,721,1,5,Calmed,Calmed,100,438
1,19285,721,1,5,Calmed,Calmed,100,439
1,19289,721,1,5,Calmed,Calmed,100,440
1,19291,721,1,5,Calmed,Calmed,100,441
1,19293,721,1,5,Calmed,Calmed,100,442
1,19296,721,1,5,Calmed,Calmed,100,443
1,19298,721,1,5,Calmed,Calmed,100,444
1,19301,721,1,5,Calmed,Calmed,100,445
1,19305,721,1,5,Calmed,Calmed,100,446
1,19307,721,1,5,Calmed,Calmed,100,447
1,19310,721,1,5,Calmed,Calmed,100,448
1,19312,721,1,5,Calmed,Calmed,100,449
