participant_id,test_type,trial_number,timestamp_ms,gsr_raw,gsr_derivative,gsr_threshold,target_value,current_state,instantaneous_score,cumulative_score
void,Pre,1,18992,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18994,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18997,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,19006,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,19008,767.00,-5.00,5.00,Calmed,Calmed,100,1
void,Pre,1,19011,767.00,-5.00,5.00,Calmed,Calmed,100,2
void,Pre,1,19014,767.00,-5.00,5.00,Calmed,Calmed,100,3
void,Pre,1,19023,767.00,-5.00,5.00,Calmed,Calmed,100,4
void,Pre,1,19025,767.00,-5.00,5.00,Calmed,Calmed,100,5
void,Pre,1,19027,767.00,-5.00,5.00,Calmed,Calmed,100,6
void,Pre,1,19030,767.00,-5.00,5.00,Calmed,Calmed,100,7
void,Pre,1,19039,767.00,-5.00,5.00,Calmed,Calmed,100,8
void,Pre,1,19042,767.00,-5.00,5.00,Calmed,Calmed,100,9
void,Pre,1,19044,767.00,-5.00,5.00,Calmed,Calmed,100,10
void,Pre,1,19047,767.00,-5.00,5.00,Calmed,Calmed,100,11
void,Pre,1,19056,767.00,-5.00,5.00,Calmed,Calmed,100,12
void,Pre,1,19058,767.00,-5.00,5.00,Calmed,Calmed,100,13
void,Pre,1,19061,767.00,-5.00,5.00,Calmed,Calmed,100,14
void,Pre,1,19064,767.00,-5.00,5.00,Calmed,Calmed,100,15
void,Pre,1,19073,767.00,-5.00,5.00,Calmed,Calmed,100,16
void,Pre,1,19075,767.00,-5.00,5.00,Calmed,Calmed,100,17
void,Pre,1,19077,767.00,-5.00,5.00,Calmed,Calmed,100,18
void,Pre,1,19080,767.00,-5.00,5.00,Calmed,Calmed,100,19
void,Pre,1,19089,767.00,-5.00,5.00,Calmed,Calmed,100,20
void,Pre,1,19092,767.00,-5.00,5.00,Calmed,Calmed,100,21
void,Pre,1,19095,767.00,-5.00,5.00,Calmed,Calmed,100,22
void,Pre,1,19097,767.00,-5.00,5.00,Calmed,Calmed,100,23
void,Pre,1,19106,767.00,-5.00,5.00,Calmed,Calmed,100,24
void,Pre,1,19109,767.00,-4.00,5.00,Calmed,Calmed,100,25
void,Pre,1,19111,767.00,-4.00,5.00,Calmed,Calmed,100,26
void,Pre,1,19113,767.00,-4.00,5.00,Calmed,Calmed,100,27
void,Pre,1,19123,767.00,-4.00,5.00,Calmed,Calmed,100,28
void,Pre,1,19125,767.00,-4.00,5.00,Calmed,Calmed,100,29
void,Pre,1,19128,767.00,-4.00,5.00,Calmed,Calmed,100,30
void,Pre,1,19130,767.00,-4.00,5.00,Calmed,Calmed,100,31
void,Pre,1,19139,767.00,-4.00,5.00,Calmed,Calmed,100,32
void,Pre,1,19142,767.00,-4.00,5.00,Calmed,Calmed,100,33
void,Pre,1,19144,767.00,-4.00,5.00,Calmed,Calmed,100,34
void,Pre,1,19147,767.00,-4.00,5.00,Calmed,Calmed,100,35
void,Pre,1,19156,767.00,-4.00,5.00,Calmed,Calmed,100,36
void,Pre,1,19159,767.00,-4.00,5.00,Calmed,Calmed,100,37
void,Pre,1,19161,767.00,-4.00,5.00,Calmed,Calmed,100,38
void,Pre,1,19163,767.00,-4.00,5.00,Calmed,Calmed,100,39
void,Pre,1,19173,767.00,-4.00,5.00,Calmed,Calmed,100,40
void,Pre,1,19176,767.00,-4.00,5.00,Calmed,Calmed,100,41
void,Pre,1,19178,767.00,-4.00,5.00,Calmed,Calmed,100,42
void,Pre,1,19190,767.00,-4.00,5.00,Calmed,Calmed,100,43
void,Pre,1,19193,767.00,-4.00,5.00,Calmed,Calmed,100,44
void,Pre,1,19196,767.00,-4.00,5.00,Calmed,Calmed,100,45
void,Pre,1,19206,767.00,-4.00,5.00,Calmed,Calmed,100,46
void,Pre,1,19209,767.00,-4.00,5.00,Calmed,Calmed,100,47
void,Pre,1,19212,767.00,-4.00,5.00,Calmed,Calmed,100,48
void,Pre,1,19214,767.00,-4.00,5.00,Calmed,Calmed,100,49
void,Pre,1,19223,767.00,-4.00,5.00,Calmed,Calmed,100,50
void,Pre,1,19225,767.00,-4.00,5.00,Calmed,Calmed,100,51
void,Pre,1,19227,767.00,-4.00,5.00,Calmed,Calmed,100,52
void,Pre,1,19230,767.00,-4.00,5.00,Calmed,Calmed,100,53
void,Pre,1,19239,767.00,-4.00,5.00,Calmed,Calmed,100,54
void,Pre,1,19242,767.00,-4.00,5.00,Calmed,Calmed,100,55
void,Pre,1,19244,767.00,-4.00,5.00,Calmed,Calmed,100,56
void,Pre,1,19247,767.00,-4.00,5.00,Calmed,Calmed,100,57
void,Pre,1,19256,767.00,-4.00,5.00,Calmed,Calmed,100,58
void,Pre,1,19259,767.00,-4.00,5.00,Calmed,Calmed,100,59
void,Pre,1,19262,767.00,-4.00,5.00,Calmed,Calmed,100,60
void,Pre,1,19264,767.00,-4.00,5.00,Calmed,Calmed,100,61
void,Pre,1,19273,767.00,-4.00,5.00,Calmed,Calmed,100,62
void,Pre,1,19275,767.00,-4.00,5.00,Calmed,Calmed,100,63
void,Pre,1,19278,767.00,-4.00,5.00,Calmed,Calmed,100,64
void,Pre,1,19280,767.00,-4.00,5.00,Calmed,Calmed,100,65
void,Pre,1,19289,767.00,-4.00,5.00,Calmed,Calmed,100,66
void,Pre,1,19292,767.00,-4.00,5.00,Calmed,Calmed,100,67
void,Pre,1,19294,767.00,-4.00,5.00,Calmed,Calmed,100,68
void,Pre,1,19297,767.00,-4.00,5.00,Calmed,Calmed,100,69
void,Pre,1,19306,767.00,-4.00,5.00,Calmed,Calmed,100,70
void,Pre,1,19309,767.00,-4.00,5.00,Calmed,Calmed,100,71
void,Pre,1,19311,767.00,-4.00,5.00,Calmed,Calmed,100,72
void,Pre,1,19314,767.00,-4.00,5.00,Calmed,Calmed,100,73
void,Pre,1,19323,767.00,-4.00,5.00,Calmed,Calmed,100,74
void,Pre,1,19325,767.00,-4.00,5.00,Calmed,Calmed,100,75
void,Pre,1,19328,767.00,-4.00,5.00,Calmed,Calmed,100,76
void,Pre,1,19330,767.00,-4.00,5.00,Calmed,Calmed,100,77
void,Pre,1,19339,767.00,-4.00,5.00,Calmed,Calmed,100,78
void,Pre,1,19342,767.00,-4.00,5.00,Calmed,Calmed,100,79
void,Pre,1,19344,767.00,-4.00,5.00,Calmed,Calmed,100,80
void,Pre,1,19347,767.00,-4.00,5.00,Calmed,Calmed,100,81
void,Pre,1,19356,767.00,-4.00,5.00,Calmed,Calmed,100,82
void,Pre,1,19358,767.00,-4.00,5.00,Calmed,Calmed,100,83
void,Pre,1,19361,767.00,-4.00,5.00,Calmed,Calmed,100,84
void,Pre,1,19363,767.00,-3.00,5.00,Calmed,Calmed,100,85
void,Pre,1,19373,767.00,-3.00,5.00,Calmed,Calmed,100,86
void,Pre,1,19375,767.00,-3.00,5.00,Calmed,Calmed,100,87
void,Pre,1,19378,767.00,-3.00,5.00,Calmed,Calmed,100,88
void,Pre,1,19380,767.00,-3.00,5.00,Calmed,Calmed,100,89
void,Pre,1,19389,767.00,-3.00,5.00,Calmed,Calmed,100,90
void,Pre,1,19392,767.00,-3.00,5.00,Calmed,Calmed,100,91
void,Pre,1,19394,767.00,-3.00,5.00,Calmed,Calmed,100,92
void,Pre,1,19397,767.00,-3.00,5.00,Calmed,Calmed,100,93
void,Pre,1,19406,767.00,-3.00,5.00,Calmed,Calmed,100,94
void,Pre,1,19408,767.00,-3.00,5.00,Calmed,Calmed,100,95
void,Pre,1,19411,767.00,-3.00,5.00,Calmed,Calmed,100,96
void,Pre,1,19413,767.00,-3.00,5.00,Calmed,Calmed,100,97
void,Pre,1,19423,767.00,-4.00,5.00,Calmed,Calmed,100,98
void,Pre,1,19425,767.00,-4.00,5.00,Calmed,Calmed,100,99
void,Pre,1,19428,767.00,-4.00,5.00,Calmed,Calmed,100,100
void,Pre,1,19430,767.00,-4.00,5.00,Calmed,Calmed,100,101
void,Pre,1,19439,767.00,-4.00,5.00,Calmed,Calmed,100,102
void,Pre,1,19442,767.00,-4.00,5.00,Calmed,Calmed,100,103
void,Pre,1,19444,767.00,-4.00,5.00,Calmed,Calmed,100,104
void,Pre,1,19447,767.00,-4.00,5.00,Calmed,Calmed,100,105
void,Pre,1,19456,767.00,-4.00,5.00,Calmed,Calmed,100,106
void,Pre,1,19459,767.00,-4.00,5.00,Calmed,Calmed,100,107
void,Pre,1,19461,767.00,-4.00,5.00,Calmed,Calmed,100,108
void,Pre,1,19464,767.00,-4.00,5.00,Calmed,Calmed,100,109
void,Pre,1,19473,767.00,-3.00,5.00,Calmed,Calmed,100,110
void,Pre,1,19475,767.00,-3.00,5.00,Calmed,Calmed,100,111
void,Pre,1,19477,767.00,-3.00,5.00,Calmed,Calmed,100,112
void,Pre,1,19480,767.00,-3.00,5.00,Calmed,Calmed,100,113
void,Pre,1,19490,767.00,-3.00,5.00,Calmed,Calmed,100,114
void,Pre,1,19492,767.00,-3.00,5.00,Calmed,Calmed,100,115
void,Pre,1,19495,767.00,-3.00,5.00,Calmed,Calmed,100,116
void,Pre,1,19497,767.00,-3.00,5.00,Calmed,Calmed,100,117
void,Pre,1,19506,767.00,-3.00,5.00,Calmed,Calmed,100,118
void,Pre,1,19509,767.00,-3.00,5.00,Calmed,Calmed,100,119
void,Pre,1,19511,767.00,-3.00,5.00,Calmed,Calmed,100,120
void,Pre,1,19514,767.00,-3.00,5.00,Calmed,Calmed,100,121
void,Pre,1,19523,767.00,-3.00,5.00,Calmed,Calmed,100,122
void,Pre,1,19525,767.00,-3.00,5.00,Calmed,Calmed,100,123
void,Pre,1,19528,767.00,-3.00,5.00,Calmed,Calmed,100,124
void,Pre,1,19530,767.00,-3.00,5.00,Calmed,Calmed,100,125
void,Pre,1,19539,767.00,-3.00,5.00,Calmed,Calmed,100,126
void,Pre,1,19542,767.00,-3.00,5.00,Calmed,Calmed,100,127
void,Pre,1,19544,767.00,-3.00,5.00,Calmed,Calmed,100,128
void,Pre,1,19547,767.00,-3.00,5.00,Calmed,Calmed,100,129
void,Pre,1,19556,767.00,-3.00,5.00,Calmed,Calmed,100,130
void,Pre,1,19559,767.00,-3.00,5.00,Calmed,Calmed,100,131
void,Pre,1,19561,767.00,-3.00,5.00,Calmed,Calmed,100,132
void,Pre,1,19564,767.00,-3.00,5.00,Calmed,Calmed,100,133
