trial_number,timestamp_ms,gsr_raw,gsr_derivative,gsr_threshold,target_value,current_state,instantaneous_score,cumulative_score
1,18578,553.00,-3.00,5.00,Calmed,Calmed,100,2
1,18580,553.00,-3.00,5.00,Calmed,Calmed,100,3
1,18582,553.00,-3.00,5.00,Calmed,Calmed,100,4
1,18587,553.00,-3.00,5.00,Calmed,Calmed,100,5
1,18589,553.00,-3.00,5.00,Calmed,Calmed,100,6
1,18592,553.00,-3.00,5.00,Calmed,Calmed,100,7
1,18595,553.00,-3.00,5.00,Calmed,Calmed,100,8
1,18597,553.00,-3.00,5.00,Calmed,Calmed,100,9
1,18599,553.00,-3.00,5.00,Calmed,Calmed,100,10
1,18603,553.00,-3.00,5.00,Calmed,Calmed,100,11
1,18606,553.00,-3.00,5.00,Calmed,Calmed,100,12
1,18609,553.00,-3.00,5.00,Calmed,Calmed,100,13
1,18611,553.00,-3.00,5.00,Calmed,Calmed,100,14
1,18614,553.00,-3.00,5.00,Calmed,Calmed,100,15
1,18616,553.00,-3.00,5.00,Calmed,Calmed,100,16
1,18618,553.00,-3.00,5.00,Calmed,Calmed,100,17
1,18620,553.00,-3.00,5.00,Calmed,Calmed,100,18
1,18623,553.00,-3.00,5.00,Calmed,Calmed,100,19
1,18626,553.00,-2.00,5.00,Calmed,Calmed,100,20
1,18630,553.00,-2.00,5.00,Calmed,Calmed,100,21
1,18633,553.00,-2.00,5.00,Calmed,Calmed,100,22
1,18635,553.00,-2.00,5.00,Calmed,Calmed,100,23
1,18638,553.00,-2.00,5.00,Calmed,Calmed,100,24
1,18640,553.00,-2.00,5.00,Calmed,Calmed,100,25
1,18643,553.00,-2.00,5.00,Calmed,Calmed,100,26
1,18646,553.00,-2.00,5.00,Calmed,Calmed,100,27
1,18650,553.00,-2.00,5.00,Calmed,Calmed,100,28
1,18653,553.00,-2.00,5.00,Calmed,Calmed,100,29
1,18655,553.00,-2.00,5.00,Calmed,Calmed,100,30
1,18658,553.00,-2.00,5.00,Calmed,Calmed,100,31
1,18661,553.00,-2.00,5.00,Calmed,Calmed,100,32
1,18663,553.00,-2.00,5.00,Calmed,Calmed,100,33
1,18666,553.00,-2.00,5.00,Calmed,Calmed,100,34
1,18669,553.00,-2.00,5.00,Calmed,Calmed,100,35
1,18671,553.00,-2.00,5.00,Calmed,Calmed,100,36
1,18674,553.00,-2.00,5.00,Calmed,Calmed,100,37
1,18676,553.00,-2.00,5.00,Calmed,Calmed,100,38
1,18679,553.00,-2.00,5.00,Calmed,Calmed,100,39
1,18681,553.00,-2.00,5.00,Calmed,Calmed,100,40
1,18684,553.00,-2.00,5.00,Calmed,Calmed,100,41
1,18686,553.00,-2.00,5.00,Calmed,Calmed,100,42
1,18689,553.00,-2.00,5.00,Calmed,Calmed,100,43
1,18692,553.00,-2.00,5.00,Calmed,Calmed,100,44
1,18694,553.00,-2.00,5.00,Calmed,Calmed,100,45
1,18697,553.00,-2.00,5.00,Calmed,Calmed,100,46
1,18699,553.00,-2.00,5.00,Calmed,Calmed,100,47
1,18701,553.00,-2.00,5.00,Calmed,Calmed,100,48
1,18703,553.00,-2.00,5.00,Calmed,Calmed,100,49
1,18709,553.00,-2.00,5.00,Calmed,Calmed,100,50
1,18711,553.00,-2.00,5.00,Calmed,Calmed,100,51
1,18713,553.00,-2.00,5.00,Calmed,Calmed,100,52
1,18715,553.00,-2.00,5.00,Calmed,Calmed,100,53
1,18718,553.00,-2.00,5.00,Calmed,Calmed,100,54
1,18720,553.00,-2.00,5.00,Calmed,Calmed,100,55
1,18723,553.00,-2.00,5.00,Calmed,Calmed,100,56
1,18726,553.00,-2.00,5.00,Calmed,Calmed,100,57
1,18730,553.00,-1.00,5.00,Calmed,Calmed,100,58
1,18732,553.00,-1.00,5.00,Calmed,Calmed,100,59
1,18734,553.00,-1.00,5.00,Calmed,Calmed,100,60
1,18737,553.00,-1.00,5.00,Calmed,Calmed,100,61
1,18740,553.00,-1.00,5.00,Calmed,Calmed,100,62
1,18743,553.00,-1.00,5.00,Calmed,Calmed,100,63
1,18745,553.00,-1.00,5.00,Calmed,Calmed,100,64
1,18747,553.00,-1.00,5.00,Calmed,Calmed,100,65
1,18749,553.00,-1.00,5.00,Calmed,Calmed,100,66
1,18754,553.00,-1.00,5.00,Calmed,Calmed,100,67
1,18757,553.00,-1.00,5.00,Calmed,Calmed,100,68
1,18759,553.00,-1.00,5.00,Calmed,Calmed,100,69
1,18762,553.00,-1.00,5.00,Calmed,Calmed,100,70
1,18764,553.00,-1.00,5.00,Calmed,Calmed,100,71
1,18766,553.00,-1.00,5.00,Calmed,Calmed,100,72
1,18768,553.00,-1.00,5.00,Calmed,Calmed,100,73
1,18771,553.00,-1.00,5.00,Calmed,Calmed,100,74
1,18774,553.00,-1.00,5.00,Calmed,Calmed,100,75
1,18777,553.00,-1.00,5.00,Calmed,Calmed,100,76
1,18779,554.00,0.00,5.00,Calmed,Calmed,100,77
1,18781,554.00,0.00,5.00,Calmed,Calmed,100,78
1,18784,554.00,0.00,5.00,Calmed,Calmed,100,79
1,18788,554.00,0.00,5.00,Calmed,Calmed,100,80
1,18791,554.00,0.00,5.00,Calmed,Calmed,100,81
1,18794,554.00,0.00,5.00,Calmed,Calmed,100,82
1,18796,554.00,0.00,5.00,Calmed,Calmed,100,83
1,18798,554.00,0.00,5.00,Calmed,Calmed,100,84
1,18802,554.00,0.00,5.00,Calmed,Calmed,100,85
1,18804,554.00,0.00,5.00,Calmed,Calmed,100,86
1,18807,554.00,0.00,5.00,Calmed,Calmed,100,87
1,18810,554.00,0.00,5.00,Calmed,Calmed,100,88
1,18812,554.00,0.00,5.00,Calmed,Calmed,100,89
1,18815,554.00,0.00,5.00,Calmed,Calmed,100,90
1,18817,554.00,0.00,5.00,Calmed,Calmed,100,91
1,18819,554.00,0.00,5.00,Calmed,Calmed,100,92
1,18822,554.00,0.00,5.00,Calmed,Calmed,100,93
1,18825,554.00,0.00,5.00,Calmed,Calmed,100,94
1,18827,554.00,0.00,5.00,Calmed,Calmed,100,95
1,18829,554.00,0.00,5.00,Calmed,Calmed,100,96
1,18834,554.00,0.00,5.00,Calmed,Calmed,100,97
1,18836,554.00,0.00,5.00,Calmed,Calmed,100,98
1,18838,554.00,0.00,5.00,Calmed,Calmed,100,99
1,18842,554.00,0.00,5.00,Calmed,Calmed,100,100
1,18844,554.00,0.00,5.00,Calmed,Calmed,100,101
1,18846,554.00,0.00,5.00,Calmed,Calmed,100,102
1,18850,554.00,0.00,5.00,Calmed,Calmed,100,103
1,18853,554.00,0.00,5.00,Calmed,Calmed,100,104
1,18855,554.00,0.00,5.00,Calmed,Calmed,100,105
1,18858,554.00,0.00,5.00,Calmed,Calmed,100,106
1,18861,554.00,0.00,5.00,Calmed,Calmed,100,107
1,18863,554.00,0.00,5.00,Calmed,Calmed,100,108
1,18865,554.00,0.00,5.00,Calmed,Calmed,100,109
1,18867,554.00,0.00,5.00,Calmed,Calmed,100,110
1,18870,554.00,0.00,5.00,Calmed,Calmed,100,111
1,18873,554.00,0.00,5.00,Calmed,Calmed,100,112
1,18875,554.00,0.00,5.00,Calmed,Calmed,100,113
1,18878,554.00,0.00,5.00,Calmed,Calmed,100,114
1,18880,554.00,0.00,5.00,Calmed,Calmed,100,115
1,18882,554.00,1.00,5.00,Calmed,Calmed,100,116
1,18884,554.00,1.00,5.00,Calmed,Calmed,100,117
1,18887,554.00,1.00,5.00,Calmed,Calmed,100,118
1,18892,554.00,1.00,5.00,Calmed,Calmed,100,119
1,18895,554.00,1.00,5.00,Calmed,Calmed,100,120
1,18897,554.00,1.00,5.00,Calmed,Calmed,100,121
1,18899,554.00,1.00,5.00,Calmed,Calmed,100,122
1,18901,554.00,1.00,5.00,Calmed,Calmed,100,123
1,18904,554.00,1.00,5.00,Calmed,Calmed,100,124
1,18907,554.00,1.00,5.00,Calmed,Calmed,100,125
1,18909,554.00,1.00,5.00,Calmed,Calmed,100,126
1,18914,554.00,1.00,5.00,Calmed,Calmed,100,127
1,18916,554.00,1.00,5.00,Calmed,Calmed,100,128
1,18918,554.00,1.00,5.00,Calmed,Calmed,100,129
1,18921,554.00,1.00,5.00,Calmed,Calmed,100,130
1,18924,554.00,1.00,5.00,Calmed,Calmed,100,131
1,18926,554.00,1.00,5.00,Calmed,Calmed,100,132
1,18929,554.00,1.00,5.00,Calmed,Calmed,100,133
1,18931,554.00,1.00,5.00,Calmed,Calmed,100,134
1,18933,554.00,1.00,5.00,Calmed,Calmed,100,135
1,18936,554.00,1.00,5.00,Calmed,Calmed,100,136
1,18938,554.00,1.00,5.00,Calmed,Calmed,100,137
1,18941,554.00,1.00,5.00,Calmed,Calmed,100,138
1,18945,554.00,1.00,5.00,Calmed,Calmed,100,139
1,18948,554.00,1.00,5.00,Calmed,Calmed,100,140
1,18950,554.00,1.00,5.00,Calmed,Calmed,100,141
1,18952,554.00,1.00,5.00,Calmed,Calmed,100,142
1,18955,554.00,1.00,5.00,Calmed,Calmed,100,143
1,18958,554.00,1.00,5.00,Calmed,Calmed,100,144
1,18962,554.00,1.00,5.00,Calmed,Calmed,100,145
1,18964,554.00,1.00,5.00,Calmed,Calmed,100,146
1,18967,554.00,1.00,5.00,Calmed,Calmed,100,147
1,18969,554.00,1.00,5.00,Calmed,Calmed,100,148
1,18971,554.00,1.00,5.00,Calmed,Calmed,100,149
1,18974,554.00,1.00,5.00,Calmed,Calmed,100,150
1,18977,554.00,1.00,5.00,Calmed,Calmed,100,151
1,18979,554.00,1.00,5.00,Calmed,Calmed,100,152
1,18981,554.00,1.00,5.00,Calmed,Calmed,100,153
1,18984,554.00,1.00,5.00,Calmed,Calmed,100,154
